,type,id,lat,lon,tags_amenity,tags_name,tags_addr:city,tags_addr:housenumber,tags_addr:postcode,tags_addr:street,tags_fax,tags_internet_access,tags_operator,tags_phone,tags_rooms,tags_source:pkey,tags_stars,tags_tourism,tags_website,tags_ref:gds:amadeus,tags_ref:gds:galileo,tags_ref:gds:sabre,tags_ref:gds:worldspan,tags_wheelchair,tags_source,tags_wikidata,tags_wikipedia,tags_internet_access:fee,tags_addr:unit,tags_ref:rnt,tags_smoking,tags_addr:country,tags_addr:place,tags_cuisine,tags_menu:url,tags_name:zh,tags_opening_hours,tags_shop,tags_start_date,tags_toilets:wheelchair,tags_description,tags_email,tags_name:ca,tags_name:es,tags_name:pt,tags_url,tags_information,tags_note,tags_fixme,tags_artist_name,tags_artwork_subject,tags_exhibit,tags_historic,tags_material,tags_subject:wikidata,tags_subject:wikipedia,tags_atm,tags_name:en,tags_public_transport,tags_tourist_train,tags_outdoor_seating,tags_addr:housename,tags_artwork_type,tags_memorial,tags_name:de,tags_contact:email,tags_contact:fax,tags_contact:phone,tags_contact:website,tags_museum,tags_name:pl,tags_alt_name,tags_wheelchair:description,tags_diet:vegetarian,tags_int_name,tags_old_name,tags_name:fr,tags_ref:gds:dhisco,tags_addr:flats,tags_brand,tags_brand:wikidata,tags_brand:wikipedia,tags_facebook,tags_takeaway,tags_delivery,tags_amenity_1,tags_payment:credit_cards,tags_payment:cash,tags_diet:vegan,tags_capacity,tags_mapillary,tags_survey:date,tags_theme,tags_check_date:opening_hours,tags_music_genre,tags_guest_house,tags_opening_hours:covid19,tags_denotation,tags_genus,tags_leaf_cycle,tags_leaf_type,tags_monument,tags_natural,tags_protected,tags_species,tags_species:pt,tags_species:wikidata,tags_species:wikipedia,tags_branch,tags_name:it,tags_source:name,tags_payment:american_express,tags_payment:mastercard,tags_payment:notes,tags_payment:visa_debit,tags_payment:visa_electron,tags_contact:facebook,tags_number_of_apartments,tags_board_type,tags_map_size,tags_map_type,tags_pastelaria,tags_covered,tags_reservation,tags_building,tags_payment:bitcoin,tags_payment:litecoin,tags_changing_table,tags_ref:gds:apolo,tags_level,tags_diet:halal,tags_payment:debit_cards,tags_breakfast,tags_name:ru,tags_phone_1,tags_phone_2,tags_addr:housenumber_1,tags_drive_in,tags_microbrewery,tags_organic,tags_payment:cryptocurrencies,tags_payment:electronic_purses,tags_cod_act_econ,tags_contact:whatsapp,tags_building:levels,tags_nif:pt,tags_addr:suburb,tags_addr:district,tags_fee,tags_addr:door,tags_air_conditioning,tags_bar,tags_bicycle,tags_hiking,tags_ref,tags_craft,tags_beds,tags_contact:pinterest,tags_contact:twitter,tags_contact:youtube,tags_ref:gds:pegasus,tags_horse,tags_check_date,tags_indoor_seating,tags_parking,tags_short_name,tags_ref:vatin,tags_contact:instagram,tags_cod_post_3,tags_cod_post_4,tags_addr:floor,tags_name:signed,tags_credit_cards,tags_historic:civilization,tags_historic:period,tags_site_type,tags_aerialway,tags_denomination,tags_geological,tags_Note,tags_layer,tags_place,tags_name:nl,tags_internet_access:ssid,tags_mobile,tags_drink:wine,tags_official_name,tags_mtb,tags_contact:mobile,tags_advertising,tags_man_made,tags_toilets,tags_ele,tags_pets_allowed,tags_guidepost,tags_message,tags_attached_to,tags_guide_type,tags_height,tags_location,tags_route_marker,tags_diet:gluten_free,tags_fireplace,tags_name:ko,tags_inscription,tags_payment:maestro,tags_GlobalID,tags_bench,tags_bin,tags_bus,tags_highway,tags_shelter,tags_drinking_water,tags_departures_board,tags_information:public_transport,tags_passenger_information_display,tags_payment:coins,tags_toilets:access,tags_brewery,tags_name:ja,tags_description:en,tags_direction,tags_access,tags_content,tags_water,tags_barrier,tags_tomb,tags_diet:meat,tags_diet:omnivore,tags_diet:pescetarian,tags_payment:card,tags_destination,tags_artist:wikidata,tags_image,tags_playground,tags_source:url,tags_diet:lactose_free,tags_opening_hours:url,tags_highchair,tags_payment:app,tags_payment:cards,tags_payment:contactless,tags_payment:visa
906,node,4524682909,38.7130117,-9.1373529,restaurant,Gandhi Palace,,167,1100,Rua dos Douradores,,,,+351966172952,,,,,http://www.restaurantegandhipalace.com/,,,,,,,,,,,,,,,indian;italian,,,"Mo-Su 11:30-16:00, 18:00-00:00",,,,,,,,,,,,,,,,,,,,,Gandhi Palace,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,node,4525267090,38.7338128,-9.143656,restaurant,Passage to India,,45,,Avenida Praia da Vitória,,wlan,,+351 213 544 073,,,,,https://www.passagetoindia.pt/,,,,,,,,,,,,,,,indian,,,"Mo-Sa 12:00-15:00, 19:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,node,4526751317,38.7774755,-9.0954742,restaurant,Sirijana,,2C,,Rua do Zambeze,,,,,,,,,,,,,,limited,,,,,,,,,,indian,,,"10:00-15:00,18:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,node,4534001291,38.7126967,-9.1569558,restaurant,A loja bo sr. Rocha,,124,,Calçada da Estrela,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A loja bo sr. Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,node,4534429494,38.7096865,-9.1624848,,Azulejo Artwork,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,node,4535338293,38.7278308,-9.1562037,restaurant,Estrela do Parque,,,,Rua Castilho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Estrela do Parque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,node,4535393093,38.7149445,-9.1407529,,Hotel Altis Avenida,Lisboa,120,1200-360,Rua 1º de Dezembro,,,,+351 210 440 000,70,,5,hotel,https://www.altishotels.com/EN/HotelAltisAvenida/,,,,,,,,,,,,,,,,,,,,,,,reservationsavenida@altishotels.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,node,4535807990,38.7122793,-9.1423047,restaurant,Bairro do Avilez,,,,,,,,210998320,,,,,https://www.bairrodoavillez.pt,,,,,,,,,,,,,,,seafood,,,,,,,,,,,Bairro do Avilez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,node,4538524095,38.7281413,-9.1338055,,Cidade Room Lisboa,Lisboa,17 - 3° - Direito,,Rua Cidade de Liverpool,,,,,,,,guest_house,http://cidade-room.lisbon-hotel.org/,,,,,,,,,,,,,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,node,4539793222,38.7357357,-9.1368317,restaurant,MidMex,,19 A,,Avenida Manuel da Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,node,4542022590,38.7234184,-9.1542844,restaurant,Forno d' Ouro,Lisboa,16,1250-039,Rua de Artilharia Um,,,,213879944,,,,,http://www.fornodoro.pt/,,,,,,,,,,,,,,,italian,,,,,,,,,,,Forno d' Ouro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,node,4548008137,38.7136829,-9.1440332,restaurant,11 Tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,node,4548015244,38.7108064,-9.1309807,restaurant,Canto da Vila,Lisboa,2,,Largo de São Martinho,,,,218 864 081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,node,4548015245,38.7109058,-9.1309015,restaurant,Chicken Piri Piri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,node,4548622389,38.7214779,-9.1484565,restaurant,Guilty,,,,,,wlan,,,,,,,http://www.olivier.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guilty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,node,4562053088,38.7136061,-9.1247584,restaurant,Arcaz Velho,Lisboa,56,1100-256,Calçada do Forte,,wlan,,+351 910 257 305;+351 927 748 443,,,,,,,,,,,,,,,,,separated,PT,,regional,,,Tu-Sa 12:00-24:00; Su 17:00-24:00,,,,,arcazvelho@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,node,4563630589,38.7221981,-9.1460981,restaurant,Restaurante Rubro Avenida,,33,1150,Rua Rodrigues Sampaio,,,,213144656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurante Rubro Avenida,,,,,,,,,,,,,Rubro Avenida Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,node,4566994872,38.7310684,-9.1500386,restaurant,Restaurante Monte Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,node,4569899994,38.7122525,-9.1423436,restaurant,Bairro do Avillez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bairro do Avillez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,node,4586971476,38.7291571,-9.1462667,restaurant,Sakura (Picoas),,,,Rua Sousa Martins,,,Sakuraya - Actividades Hoteleiras Lda.,+351 213 574 151;+351 964 437 162,,,,,http://www.sakura-restaurante.com/,,,,,,,,,,,,separated,,,japanese;sushi,,,"Mo-Su 12:00-15:00, 19:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,140,,,,,,,,,,,,,,,,,,,Picoas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,node,4589483072,38.7465598,-9.1472108,restaurant,Sakura (Entrecampos),,7 C,,Rua José Carlos dos Santos,,,Sakuraya - Actividades Hoteleiras Lda.,+351 217 931 303;+351 968 385 717,,,,,http://www.sakura-restaurante.com/,,,,,,,,,,,,separated,,,japanese;sushi,,,"Mo-Su 12:00-15:00, 19:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,90,,,,,,,,,,,,,,,,,,,Entrecampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,node,4589508370,38.7378122,-9.1646603,restaurant,Sakura (Sete Rios),Lisboa,16 B,1070-159,Avenida José Malhoa,,,Sakuraya - Actividades Hoteleiras Lda.,+351 217 276 566;+351 965 175 258,,,,,http://www.sakura-restaurante.com/,,,,,,,,,,,,separated,PT,,japanese;sushi,,,"Mo-Su 12:00-15:00, 19:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,130,,,,,,,,,,,,,,,,,,,Sete Rios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,node,4589708347,38.7085697,-9.1669423,restaurant,Sakura (Infante Santo),Lisboa,60 B,1350-179,Avenida Infante Santo,,,Sakuraya - Actividades Hoteleiras Lda.,+351 216 064 512;+351 969 248 086,,,,,http://www.sakura-restaurante.com/,,,,,,,,,,,,separated,PT,,japanese;sushi,,,"Mo-Su 12:00-15:00, 19:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,100,,,,,,,,,,,,,,,,,,,Infante Santo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,node,4591805997,38.7356929,-9.1449084,restaurant,Galeto,Lisboa,14,1050-191,Avenida da República,,wlan,Sociedade de Restaurantes Galeto SA,+351 213 544 444,,,,,,,,,,,,,,,,,separated,,,portuguese,,,Mo-Su 07:30-03:30,,1966,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,node,4591850653,38.7320888,-9.1391862,restaurant,Horta dos Brunos,,27,,Rua da Ilha do Pico,,wlan,,+351 213 153 421,,,,,,,,,,,,,,,,,,,,international,,,"Mo-Sa 12:00-15:00, 19:00-02:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,node,4591850719,38.7322174,-9.140647,restaurant,Espiral,,14-A/B,,Praça Ilha do Faial,,,,+351 910 637 895,,,,,https://www.espiral.pt/restaurantevegetariano,,,,,,,,,,,,,,,regional,,,"Mo-Sa 12:00-22:30; Su, PH 12:00-15:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,node,4592661185,38.7347513,-9.1417207,restaurant,Don Costini,Lisboa,195-D,,Rua de Dona Estefânia,,wlan,,+351 213 122 592,,,,,,,,,,,,,,,,,,PT,,burger;pizza,,,11:00-0:00,,,,,doncostini@sfgr.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facebook.com/DonCostini/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,node,4594067098,38.7139907,-9.1344944,,Garden Rooftop,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,node,4601796593,38.7272793,-9.1339976,restaurant,Leo,,17 C,1170-397,Rua do Zaire,,wlan,,+351 211 396 270;+351 916 787 059,,,,,https://leorestaurante.com/,,,,,,,,,,,,,,,indian,,,"We-Su 11:30-15:00,18:30-23:00",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,node,4606542565,38.7101406,-9.1292882,,Ohmm.,Lisboa,20,,Largo do Terreiro de Trigo,,yes,,"+351 918 851 770, +351 918 851 778",,,,hotel,http://www.ohmm.pt,,,,,no,,,,yes,,,no,,,,,,,,,,,"info@ohmm.pt, ana@ohmm.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terreirodotrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,node,4612094392,38.7130563,-9.1257332,restaurant,Sr. Fado,,176,1100,Rua dos Remédios,,,,+351218874298,,,,,https://www.sr-fado.com/,,,,,,,,,,,,,,,portuguese,,,Tu-Sa 20:00-02:00,,,,,comercial@sr-fado.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,node,4619338889,38.7109928,-9.1463827,restaurant,Príncipe do Calhariz,,28,,Calçada do Combro,,,"Morais, Pinheiro e Rosa Lda.",,,,,,,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,node,4619338890,38.7106055,-9.1448368,restaurant,Casa da Índia,,1200,,Rua do Loreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casa da Índia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,node,4622636095,38.7122828,-9.1257311,restaurant,Alfama Kebabish,Lisboa,"26, 24",,Rua do Jardim do Tabaco,,wlan,,,,,,,,,,,,,,,,,,,,,,turkish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,node,4622712321,38.7116232,-9.1271147,restaurant,A Muralhas - Tapas e Vinhos,Lisboa,104,1100-288,Rua do Jardim do Tabaco,,,,+351 308 805 812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,node,4622712333,38.7113731,-9.1275881,restaurant,Cana Verde,Lisboa,140,1100-288,Rua do Jardim do Tabaco,,,,+351 218 867 759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,node,4622712334,38.7114233,-9.1274835,restaurant,Maria Mesa,Lisboa,"130, 132",,Rua do Jardim do Tabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
